sentence,label
"Sentence: ""Great thirst without heat drink tastes good but does not quench the first and seems to distress the stomach""",43
"Sentence: ""Great thirst with desire for beer in the evening a""",43
"Sentence: ""Thirst for several hours immediately""",43
"Sentence: ""Thirst with dryness and agglutination of the mouth""",43
"Sentence: ""Unusual thirst""",43
"Sentence: ""Very thirsty in the morning""",43
"Sentence: ""After stool much thirst d""",43
"Sentence: ""Great thirst for beer worse an hour after eating""",43
"Sentence: ""Great thirst for beer""",43
"Sentence: ""Longing for sugar water""",43
"Sentence: ""Desire for coffee""",43
"Sentence: ""Milk causes much distress it is vomited curdled""",0
"Sentence: ""Dislike to the usual glass of beer in the evening""",44
"Sentence: ""Continued and violent eructations in the evening preceded by great distension of the abdomen""",44
"Sentence: ""Painful eructations with rising of blood into the mouth""",44
"Sentence: ""Very frequent eructations""",44
"Sentence: ""Frequent eructations a""",44
"Sentence: ""Eructations with efforts to vomit""",44
"Sentence: ""Eructation and hiccough alternating""",44
"Sentence: ""Frequent gurgling empty eructations""",44
"Sentence: ""During eructations blood rises into the mouth which he spits out""",44
"Sentence: ""Eructation of wind alone after supper""",44
"Sentence: ""Frequent eructation after eating and drinking""",44
"Sentence: ""Eructation after eating but little""",44
"Sentence: ""Bitter eructation after breakfast""",44
"Sentence: ""Bitter eructations with nausea""",44
"Sentence: ""Bitter eructations in the morning on arising with bitter taste in the mouth and throat yet the food is relished and after the meal the bitter taste is gone""",44
"Sentence: ""Troubled with eructations of offensive sour-smelling gases for five days""",44
"Sentence: ""Eructations tasting like rotten eggs""",44
"Sentence: ""Sour eructations""",44
"Sentence: ""Sour eructations after supper""",45
"Sentence: ""Hiccough after a meal lasting a quarter of an hour""",45
"Sentence: ""Hiccough during the habitual smoking with contraction of the throat and sensation as if a plug were in it producing nausea and accumulation of water in the mouth""",45
"Sentence: ""Hiccough after supper""",46
"Sentence: ""Heartburn forenoon and afternoon for several hours extending from the pit of the stomach to the throat in which he has a sourish taste and a scraping sensation""",47
"Sentence: ""Attack of nausea in the forenoon after taking a walk black before the eyes had no appetite heat before dinner with pain in all the limbs the nausea continued he had headache and in company weakness even to fainting every trifle affected him and he was easily startled""",47
"Sentence: ""Nausea at intervals the whole day also after a meal with an afflux of watery saliva bitterish sour taste in the mouth continually without appetite yet the food has a natural taste""",47
"Sentence: ""Attack of nausea in the morning when taking a walk everything grew black before the eyes he felt feverish from to PM with tearing in the limbs accompanied with constant nausea in the evening weakness even to fainting with melancholy everything affected the nervous system he was very easily startled at night discharge of great quantity of very fetid flatus""",47
"Sentence: ""With every movement of the body nausea as if to vomit and such weakness that he had to lie immediately on the ground in the open air all the limbs felt relaxed""",47
"Sentence: ""When coughing she becomes nauseated she must retch at times from which she becomes hot and sweaty""",47
"Sentence: ""Nausea before each liquid stool""",47
"Sentence: ""Nausea several mornings before breakfast""",47
"Sentence: ""Morning nausea as if everything in the abdomen were turning around""",47
"Sentence: ""Nausea in the morning during riding in a carriage""",47
"Sentence: ""Nausea almost immediately followed by drawing in the limbs""",47
"Sentence: ""Nausea and weakness""",47
"Sentence: ""Nausea in the morning on waking towards evening and at night""",47
"Sentence: ""Nausea mornings only passing off after eating something""",47
"Sentence: ""Nausea with bitterness in throat without vomiting""",47
"Sentence: ""Nausea several minutes every morning at oclock without eructations""",47
"Sentence: ""As if surfeited with nausea and feeling of debility""",47
"Sentence: ""The mere thought of eating causes nausea yet with natural taste in mouth""",47
"Sentence: ""Sensation of nausea and anxiety when exerting the eyes""",47
"Sentence: ""Nausea with the chilly sensation less severe considerable nausea""",47
"Sentence: ""Have had a sense of nausea all the morning with no desire for food think I will not dine to-day""",47
"Sentence: ""Slight nausea after lunch""",47
"Sentence: ""Sick and feverish all day with thirst""",47
"Sentence: ""At AM felt suddenly sick with distress in the pelvis which increased during the forenoon""",47
"Sentence: ""Thought she would vomit during the perspiration but was relieved on getting up and moving about""",47
"Sentence: ""Inclination to vomit anxiety and vertigo""",47
"Sentence: ""Inclination to vomit when washing the mouth in the morning""",47
"Sentence: ""Repeated severe vomiting at night with violent headache""",47
"Sentence: ""Vomiting of milky water although she had not drank any milk""",47
"Sentence: ""Vomiting after the morning nausea of some food followed by retching""",47
"Sentence: ""Bilious vomiting two mornings""",47
"Sentence: ""The vomiting frequently strains her so that blood comes up""",48
"Sentence: ""Epigastrium tense pressing pain in it one hour after dinner and after walking in the open air""",48
"Sentence: ""Rumbling in the stomach""",48
"Sentence: ""Awoke at AM with a sense of fulness below the pit of the stomach above the navel""",48
"Sentence: ""Fulness of the stomach at noon""",48
"Sentence: ""Great distress in the stomach it is sensitive to the pressure of the clothes and there is an aching and throbbing relieved by slight eructations in the afternoon the distress is worse it is sore and sensitive as a boil even walking is painful from the jarring this almost entirely ceases after supper some flatulence in the evening""",48
"Sentence: ""When awake in the night great distress in the stomach with sensitiveness could not bear weight of clothes""",48
"Sentence: ""Gnawing and weakness in the stomach which ceased at supper""",48
"Sentence: ""Goneness principally located in stomach""",48
"Sentence: ""Emptiness of stomach with nausea as soon as she thinks of food which she would like to take""",48
"Sentence: ""Empty feeling in the stomach""",48
"Sentence: ""Uneasy sensation in stomach cannot describe sensation at AM""",48
"Sentence: ""Stomachache in the morning in bed""",48
"Sentence: ""Severe pain at the cardiac orifice of the stomach when food is descending""",48
"Sentence: ""During eructations in the morning griping in stomach as if something would tear loose""",48
"Sentence: ""Heaviness in the stomach with dull pain about the abdomen""",48
"Sentence: ""Drawing pain in the stomach with gnawing extending to the back where it is most painful followed by great prostration and lassitude one hour after dinner""",48
"Sentence: ""Slight pressure on the region of the stomach causes great pain""",48
"Sentence: ""Painful sensation of hunger in the stomach""",48
"Sentence: ""Violent pressure under the left ribs passing off from lying down""",48
"Sentence: ""Pressure in the stomach as if it were sore internally""",48
"Sentence: ""Pressure on the stomach as from a stone""",48
"Sentence: ""Hard pressure in the pit of stomach as from a stone even when fasting but more severe from eating bread""",48
"Sentence: ""Pressure in the pit of the stomach passing off by a fermenting movement downwards""",48
"Sentence: ""Pressure in the stomach in the evening followed by headache""",48
"Sentence: ""Pressure in the stomach from morning until PM""",48
"Sentence: ""Tearing pressure around the pit of the stomach""",48
"Sentence: ""Pressure in the pit of the stomach""",48
"Sentence: ""Pressure in the stomach at night for three successive nights""",48
"Sentence: ""Pressure at the stomach after a meal and from touch""",48
"Sentence: ""Pressing in the pit of stomach""",48
"Sentence: ""Drawing and pressure in pit of stomach at night""",48
