,sentence,label
795,"Sentence: ""Drawing in the right molar teeth d""",32
796,"Sentence: ""Throbbing and boring in the teeth""",32
797,"Sentence: ""Boring as with a hot iron in the teeth""",32
798,"Sentence: ""The night 's rest was disturbed by boring tearing pain in the teeth such a height that he could not sleep a wink in consequence of which he got the tooth which was somewhat carious drawn the following day""",32
799,"Sentence: ""Violent boring pain in a hollow tooth always occurred in the evening and tormented him until late at night As he had no more toothache during the whole time of the proving he was disposed to attribute it rather to wet weather then prevailing than to the Sulphur""",32
800,"Sentence: ""Boring pressing in the teeth and on the head externally for only a few minutes after eating""",32
801,"Sentence: ""Pressive toothache with pain in the submaxillary glands""",32
802,"Sentence: ""Frequent cutting through all the teeth of the right row from a draft of cold air""",32
803,"Sentence: ""In the forenoon on inspiring cold air tearing pain in a lower healthy incisor tooth""",32
804,"Sentence: ""Violent digging pains in a right healthy molar tooth strong pressure on the tooth diminished the pain cold and heat had no effect on it e""",32
805,"Sentence: ""Shooting pains in the teeth a""",32
806,"Sentence: ""At PM several shoots in the second last healthy molar tooth on the right side d""",32
807,"Sentence: ""Jerks through single teeth""",32
808,"Sentence: ""Painful jerking in a hollow tooth after dinner""",32
809,"Sentence: ""Jerks and stitches in the teeth periodically also after midnight and in the morning when eating and when not on inhaling air there is painful shooting into the gum that seems loose and is painful""",32
810,"Sentence: ""Sticking toothache in all the teeth day and night aggravated by biting when eating""",32
811,"Sentence: ""Sticking toothache in all the teeth day and night""",32
812,"Sentence: ""Sticking toothache extending into the ear it woke him at night""",32
813,"Sentence: ""A violent stitch through the teeth from a cold drink""",32
814,"Sentence: ""Sticking burning and throbbing in the teeth extending into the orbits and ear""",34
815,"Sentence: ""Sticking in the hollow teeth from to AM three mornings before the menses""",34
816,"Sentence: ""Swelling of the gum with throbbing pain""",34
817,"Sentence: ""Swelling of the gum about an old stump""",34
818,"Sentence: ""Bleeding of the gum""",34
819,"Sentence: ""The gum bleeds on spitting""",34
820,"Sentence: ""Easy bleeding of the gums a""",34
821,"Sentence: ""About AM he awoke with violent pains in the inflamed gum they were burning and tearing and spread all over the head at the same time a sensation as if the left cheek were swollen which is not the case after two hours he became again quiet and fell asleep gum very painful in the evening in the morning the gum is still rather tender but the swelling considerably diminished gum more painful a""",34
822,"Sentence: ""Slight sensitiveness and swelling of the gums on the right side of the lower jaw b""",34
823,"Sentence: ""In the morning on awaking and after dinner aching and sore pain in the gums of the lower jaw on the right side b""",34
824,"Sentence: ""In the evening the gum around the stump of a tooth in the lower jaw right side is painful as if a parulis were about to form it went off before bedtime b""",35
825,"Sentence: ""Sensation of swelling and ulceration on the left side of gums especially the upper jaw at noon""",35
826,"Sentence: ""Dull pain in the root of the tongue which increased towards evening and obstructed speech it looked somewhat red and swollen in the evening the pain in the tongue returned and that more severely than yesterday in the evening the pain in the tongue again came on severely he cannot describe the pain the tongue feels much swollen inflamed and as if it were strongly pressed upon on pressing the finger on the left side beneath the tongue backwards he felt a very painful hard pimple of the size of a pea in the afternoon violent pain occurred in the tongue it was swollen and the speech in consequence difficult the pain of the tongue lasted until late at night forced to leave off taking the Sulphur on account of the pain in the tongue during this time the pain swelling and pimple disappeared slight feeling of the pain of the tongue same pain in the tongue the pain and swelling of the tongue increased so much that he could not be persuaded to continue the proving in three days tongue again quite normal""",35
827,"Sentence: ""On the right anterior border of the tongue a hard raised spot the size of a lentil on moving the tongue shooting pain in it the swelling and pains in the tongue were greatly diminished and the following day were quite gone""",35
828,"Sentence: ""A vesicle on the left border of the tongue""",35
829,"Sentence: ""A smarting blister on the right side of the tongue""",35
830,"Sentence: ""Coated tongue""",35
831,"Sentence: ""Tongue thickly furred with a dirty-yellow coating thickly furred tongue morning noon and evening in the forenoon tongue furred""",35
832,"Sentence: ""In the morning after awaking tongue thickly furred in the morning on awaking dryness and burning of the tongue which was covered with a dirty whitish-yellow fur a""",35
833,"Sentence: ""Dirty thinly coated tongue in the forenoon""",35
834,"Sentence: ""White tongue""",35
835,"Sentence: ""Tongue white in the morning red and clean in the afternoon""",35
836,"Sentence: ""Tongue rather white-furred a""",35
837,"Sentence: ""Red tongue with white papillæ like fungi""",35
838,"Sentence: ""Salt mucus sticks to the tongue every morning""",35
839,"Sentence: ""Twitching on the tongue""",35
840,"Sentence: ""Frequent faltering of the tongue when talking""",35
841,"Sentence: ""Dryness of the tongue which after a quarter of an hour gave place to a slimy taste in the mouth f""",35
842,"Sentence: ""Very dry tongue in the morning""",35
843,"Sentence: ""Dryness of the tongue g""",35
844,"Sentence: ""In the morning on awaking dryness of the tongue and palate a""",35
845,"Sentence: ""Burning pain on the tongue""",35
846,"Sentence: ""Burning in the point of the tongue""",35
847,"Sentence: ""Biting as from blisters on the tongue""",35
848,"Sentence: ""In the morning shooting in the tip of the tongue""",36
849,"Sentence: ""Convulsive shooting in the tip of the tongue""",36
850,"Sentence: ""Blisters in the mouth painful while eating""",36
851,"Sentence: ""Small painful sore blisters in the mouth even slightly salted food causes biting""",36
852,"Sentence: ""Blisters in the mouth with burning pain""",36
853,"Sentence: ""In the evening he perceived on the inside of the upper lip near the right commissure of the mouth a small painless elevation which in a few days changed into a small pedunculated wart with three free apices It still remained months after the termination of the proving d""",36
854,"Sentence: ""Blisters on the hard palate which prevent talking and eating""",36
855,"Sentence: ""Desquamation of the skin from the inside of the cheek""",36
856,"Sentence: ""Bad odor from the mouth after dinner""",36
857,"Sentence: ""Bad odor from the mouth in the morning on rising""",36
858,"Sentence: ""Very bad odor from the mouth in the morning and also afterwards""",36
859,"Sentence: ""Bad odor from the mouth in the evening""",36
860,"Sentence: ""Sour odor from the mouth""",36
861,"Sentence: ""The breath has a bad odor when coughing""",36
862,"Sentence: ""Mouth dry""",36
863,"Sentence: ""Dryness of the mouth and taste of blood""",36
864,"Sentence: ""Dryness of the mouth after eating""",36
865,"Sentence: ""Great dryness of the palate with much thirst she is obliged to drink much""",36
866,"Sentence: ""Dryness of the mouth and scraping in the throat as if food would not go down""",36
867,"Sentence: ""Dry feeling and tensive pain in the left side of the palate gradually extending to the right side and lasting two days in the morning d""",36
868,"Sentence: ""Dry feeling in the mouth and throat a""",36
869,"Sentence: ""In the morning on awaking sensation of dryness in the mouth""",36
870,"Sentence: ""In the morning after awaking palate dry a""",36
871,"Sentence: ""Mouth dry insipid and sticky in the morning""",36
872,"Sentence: ""Mouth insipid with loss of appetite""",36
873,"Sentence: ""Spasmodic constriction in the mouth on the first morsels""",36
